DATE_TIME,DIAMETER,GRADE,CHEM1,CHEM2,CHEM3,CHEM4,CHEM5,CHEM6,CHEM7,CHEM8,CHEM9,CHEM10,TEMP1,TEMP2,TEMP3,QUALITY1,TEMP4,SPEED,PROCESS1,PROCESS2,PROCESS3,TEMP5,TEMP6,QUALITY2,ID,uts/ys
2022-12-11 14:25:00,10,GR1,0.23,1.32,0.015,0.032,0.236,0.003,0.0001,0.038,0.005,52.0,835,911.0,141,750.333,296,27,3052,1820,1.31,551.0,571,619.94,A22577,1.210331644997903
2022-09-11 01:20:00,10,GR1,0.231,1.327,0.012,0.027,0.244,0.002,0.0001,0.041,0.006,48.0,862,963.0,59,709.066,112,27,2084,2816,1.3,626.0,612,593.463,A52132,1.194793946716139
2022-09-11 12:40:00,10,GR1,0.226,1.315,0.016,0.03,0.246,0.002,0.0001,0.03,0.006,49.0,954,1120.0,77,725.477,184,28,3030,3336,1.32,643.0,607,613.093,A22590,1.1833066109056865
2022-08-11 03:25:00,10,GR1,0.22,1.28,0.017,0.028,0.22,0.003,0.0001,0.03,0.004,55.0,1090,917.0,86,718.351,276,29,2626,2524,1.31,591.0,535,606.43,A92628,1.1845571624095115
2022-09-11 12:10:00,10,GR1,0.226,1.315,0.016,0.03,0.246,0.002,0.0001,0.03,0.006,49.0,1115,896.0,34,715.323,96,27,1836,3030,1.32,559.0,537,606.149,A22950,1.1801108308353225
2022-11-11 09:20:00,10,GR1,0.232,1.29,0.019,0.027,0.237,0.003,0.0001,0.03,0.005,48.0,943,962.0,143,720.246,100,26,1822,3091,1.3,598.0,620,602.126,A24752,1.1961715654198624
2022-12-11 06:15:00,10,GR1,0.244,1.28,0.021,0.026,0.23,0.003,0.0001,0.032,0.006,58.0,1151,1114.0,83,735.942,119,28,2540,2767,1.32,546.0,524,618.284,A52264,1.1902976625628352
2022-12-11 16:00:00,10,GR1,0.23,1.29,0.019,0.027,0.22,0.002,0.0002,0.037,0.006,54.0,1143,1078.0,33,734.323,129,26,3162,3202,1.3,582.0,573,622.545,A52239,1.1795500726855088
2022-12-11 15:30:00,10,GR1,0.23,1.29,0.019,0.027,0.22,0.002,0.0002,0.037,0.006,54.0,979,996.0,109,740.777,295,26,1696,2215,1.3,629.0,531,628.42,A93252,1.1787928455491552
2022-10-15 10:15:00,10,GR1,0.23,1.31,0.011,0.019,0.232,0.003,0.0002,0.03,0.005,60.0,1086,883.0,6,723.471,25,27,2803,2374,1.34,648.0,586,615.506,A42182,1.175408525668312
2022-08-11 14:50:00,10,GR1,0.231,1.287,0.015,0.027,0.201,0.003,0.002,0.029,0.0043,43.0,1023,1088.0,20,714.985,26,27,2565,1901,1.31,599.0,602,604.879,A18228,1.1820297943886298
2022-09-11 06:10:00,10,GR1,0.227,1.336,0.012,0.03,0.232,0.003,0.001,0.03,0.006,46.0,968,918.0,131,731.382,174,26,2067,3016,1.3,590.0,540,617.504,A26282,1.1844166191636005
2022-09-11 06:40:00,10,GR1,0.227,1.336,0.012,0.03,0.216,0.003,0.001,0.03,0.006,46.0,1077,900.0,48,743.093,62,29,2049,3467,1.3,625.0,533,627.098,A82226,1.1849710890482827
2022-10-11 19:15:00,10,GR1,0.22,1.254,0.016,0.024,0.232,0.003,0.0013,0.029,0.006,48.0,942,886.0,142,734.549,1,32,2872,2934,1.3,529.0,568,614.327,A22887,1.1956970798939326
2022-10-11 13:50:00,10,GR1,0.227,1.302,0.022,0.03,0.248,0.003,0.0001,0.03,0.005,45.0,847,856.0,52,709.824,195,32,2203,2325,1.3,527.0,629,598.166,A02255,1.1866672462159331
2022-12-11 23:30:00,10,GR1,0.222,1.3,0.013,0.022,0.236,0.002,0.0007,0.025,0.005,45.0,919,848.0,0,730.306,11,30,2346,3039,1.29,619.0,554,621.951,A80392,1.1742179046259271
2022-08-11 14:20:00,10,GR1,0.231,1.287,0.015,0.027,0.201,0.003,0.002,0.029,0.0043,43.0,1149,1108.0,34,718.508,289,27,1439,2118,1.31,576.0,549,600.897,A88122,1.1957257233768848
2022-08-11 13:00:00,10,GR1,0.22,1.27,0.013,0.03,0.223,0.002,0.0004,0.03,0.006,59.0,946,1016.0,13,734.961,165,28,3133,1689,1.31,597.0,630,630.077,A13228,1.166462194303236
2022-12-11 22:20:00,10,GR1,0.221,1.304,0.013,0.024,0.248,0.003,0.0008,0.027,0.007,45.0,938,915.0,124,724.793,147,26,3116,1655,1.29,580.0,613,613.011,A38602,1.1823490932462877
2022-12-11 20:00:00,10,GR1,0.241,1.32,0.011,0.019,0.221,0.003,0.0008,0.02,0.004,42.0,1005,955.0,84,747.88,213,28,2669,2297,1.29,586.0,516,632.446,A38720,1.182519930555336
2022-12-11 19:25:00,10,GR1,0.241,1.32,0.011,0.019,0.221,0.003,0.0008,0.02,0.004,42.0,872,992.0,149,728.152,97,29,1731,3106,1.29,581.0,604,616.435,A07238,1.18123078670095
2022-12-11 18:55:00,10,GR1,0.241,1.32,0.011,0.019,0.221,0.003,0.0008,0.02,0.004,42.0,946,1132.0,19,735.395,121,29,3090,2230,1.29,599.0,597,618.843,A37028,1.188338560830453
2022-12-11 21:00:00,10,GR1,0.232,1.29,0.015,0.029,0.232,0.003,0.0012,0.025,0.005,56.0,1076,869.0,31,718.847,232,31,1701,2749,1.29,561.0,623,603.171,A72360,1.1917797772107743
2022-10-11 14:40:00,10,GR1,0.226,1.383,0.017,0.031,0.219,0.002,0.002,0.031,0.007,65.0,1068,1010.0,91,719.963,293,29,1806,3474,1.3,578.0,550,591.958,A29274,1.2162400035137628
2022-10-11 15:40:00,10,GR1,0.222,1.276,0.019,0.031,0.239,0.002,0.0001,0.031,0.003,55.0,1147,918.0,105,701.922,277,32,1789,2670,1.3,527.0,595,589.656,A49220,1.1903923643615941
2022-10-15 09:10:00,10,GR1,0.225,1.27,0.012,0.02,0.222,0.003,0.0004,0.036,0.006,57.0,1028,834.0,115,750.627,21,32,2320,3437,1.34,637.0,567,638.87,A21832,1.174929171818993
2022-07-11 18:40:00,10,GR1,0.225,1.33,0.013,0.029,0.237,0.002,0.0004,0.029,0.007,49.0,844,1053.0,143,715.536,228,31,3186,1763,1.31,617.0,511,607.816,A27261,1.177224686418258
2022-08-11 13:40:00,10,GR1,0.231,1.287,0.015,0.027,0.201,0.003,0.002,0.029,0.0043,43.0,1017,1052.0,66,732.528,72,27,1808,2309,1.31,611.0,605,617.662,A28128,1.1859690251302493
2022-08-11 01:30:00,10,GR1,0.23,1.3,0.014,0.025,0.22,0.003,0.0002,0.026,0.005,50.0,984,957.0,151,723.027,135,28,1797,2357,1.31,631.0,514,604.117,A20724,1.196832732732236
2022-08-11 00:55:00,10,GR1,0.228,1.306,0.01,0.024,0.21,0.002,0.001,0.028,0.004,52.0,1140,1062.0,41,716.179,46,26,2204,3351,1.32,641.0,561,603.604,A60227,1.1865047282655514
2022-08-11 05:50:00,10,GR1,0.225,1.313,0.019,0.018,0.24,0.003,0.0016,0.026,0.005,59.0,1069,1122.0,89,730.817,258,30,2218,2672,1.32,540.0,539,613.17,A37222,1.1918668558474812
2022-08-11 08:10:00,10,GR1,0.227,1.345,0.014,0.029,0.241,0.002,0.0001,0.03,0.006,50.0,1142,924.0,7,721.944,274,27,1408,3299,1.31,620.0,555,601.145,A25732,1.200948190536393
2022-07-11 18:20:00,10,GR1,0.225,1.33,0.013,0.029,0.237,0.002,0.0004,0.029,0.007,49.0,1157,926.0,24,718.42,7,29,2949,3068,1.31,588.0,567,609.751,A22176,1.1782186499079133
2022-07-11 23:15:00,10,GR1,0.231,1.3,0.02,0.028,0.241,0.003,0.0004,0.034,0.008,54.0,1123,949.0,71,724.351,221,29,2511,3333,1.31,531.0,605,614.922,A72264,1.1779559033503435
2022-10-11 12:15:00,10,GR1,0.222,1.276,0.019,0.031,0.239,0.002,0.0001,0.031,0.003,55.0,1037,1039.0,114,718.904,251,32,1965,3106,1.31,600.0,601,613.304,A92402,1.1721821478418533
2022-07-11 21:50:00,10,GR1,0.225,1.3,0.015,0.031,0.218,0.003,0.002,0.029,0.0045,48.0,972,916.0,139,720.819,322,26,2699,2473,1.31,533.0,560,615.233,A27727,1.1716195327623844
2022-08-11 11:50:00,10,GR1,0.22,1.27,0.013,0.03,0.223,0.002,0.0004,0.03,0.006,59.0,839,945.0,100,713.444,21,31,2149,2540,1.31,583.0,544,606.941,A28123,1.175475046174175
2022-08-11 12:20:00,10,GR1,0.22,1.27,0.013,0.03,0.223,0.002,0.0004,0.03,0.006,59.0,874,965.0,37,714.276,175,27,2591,3231,1.32,641.0,575,610.762,A32218,1.169483366679656
2022-07-11 23:45:00,10,GR1,0.228,1.306,0.01,0.024,0.21,0.002,0.001,0.028,0.004,52.0,909,1125.0,16,719.642,30,26,3196,3199,1.31,617.0,544,608.572,A27206,1.1825092183012036
2022-05-22 00:31:00,10,GR1,0.227,1.332,0.025,0.023,0.222,0.002,0.0003,0.031,0.005,45.0,962,1004.0,142,720.558,195,28,1984,3323,1.33,573.0,573,616.407,A52010,1.1689646613357731
2022-03-18 23:21:00,10,GR1,0.236,1.341,0.014,0.019,0.212,0.002,0.0002,0.022,0.005,58.0,1137,1122.0,135,707.714,190,32,2572,2150,1.35,537.0,607,589.675,A00852,1.2001763683384918
2022-03-22 05:50:00,10,GR1,0.221,1.399,0.011,0.032,0.233,0.003,0.0002,0.031,0.007,46.0,835,936.0,136,715.994,176,29,2395,2673,1.35,532.0,584,599.971,A01872,1.1933810134156484
2022-03-22 05:20:00,10,GR1,0.221,1.399,0.011,0.032,0.233,0.003,0.0002,0.031,0.007,46.0,948,966.0,58,716.097,240,31,2751,1950,1.36,594.0,613,600.732,A82071,1.1920407103333932
2022-03-22 03:40:00,10,GR1,0.22,1.304,0.012,0.024,0.22,0.002,0.0001,0.02,0.049,53.0,1148,1092.0,145,722.353,15,31,2788,2438,1.35,644.0,563,603.798,A01178,1.1963487788962532
2022-03-22 00:50:00,10,GR1,0.22,1.304,0.015,0.026,0.24,0.0023,0.0016,0.0282,0.0075,55.0,1128,973.0,87,713.27,226,26,2747,2933,1.36,603.0,615,604.975,A70018,1.179007396999876
2022-03-22 00:20:00,10,GR1,0.22,1.35,0.015,0.026,0.24,0.0023,0.0016,0.0282,0.0075,55.0,1023,1050.0,34,718.953,43,26,1998,3279,1.36,570.0,521,612.744,A07801,1.1733333986134502
2022-03-21 22:50:00,10,GR1,0.238,1.37,0.014,0.024,0.224,0.003,0.0001,0.022,0.0056,59.0,1057,1022.0,88,729.95,242,29,2846,2377,1.35,586.0,552,616.616,A98860,1.1837999662674987
2022-03-21 22:20:00,10,GR1,0.238,1.37,0.014,0.024,0.224,0.003,0.0001,0.022,0.0056,59.0,1004,852.0,122,717.735,5,28,2925,3111,1.35,604.0,513,601.074,A89860,1.1940875832260256
2022-03-21 21:50:00,10,GR1,0.238,1.37,0.014,0.024,0.224,0.003,0.0001,0.022,0.0056,59.0,932,1131.0,132,716.456,228,26,1834,1856,1.35,627.0,534,593.956,A69088,1.2062442335795918
2022-03-21 21:30:00,10,GR1,0.223,1.323,0.015,0.027,0.205,0.002,0.0015,0.0282,0.006,50.0,1027,891.0,64,717.573,14,31,2692,2681,1.35,548.0,567,602.002,A67089,1.1919777675157226
2022-03-21 20:20:00,10,GR1,0.225,1.3,0.016,0.026,0.2,0.0019,0.0014,0.0224,0.0067,56.0,1105,933.0,38,705.271,92,29,3202,2293,1.35,601.0,547,599.939,A63980,1.1755711830702789
2022-03-21 19:45:00,10,GR1,0.225,1.3,0.016,0.026,0.2,0.0019,0.0014,0.0224,0.0067,56.0,846,909.0,141,692.705,73,31,2743,2856,1.35,527.0,517,587.832,A38960,1.1784064154384246
2022-03-21 18:20:00,10,GR1,0.236,1.342,0.017,0.029,0.224,0.002,0.0001,0.026,0.008,60.0,856,893.0,107,712.78,22,27,2420,2428,1.35,632.0,542,594.888,A68408,1.1981751186778014
2022-03-22 01:30:00,10,GR1,0.22,1.35,0.015,0.026,0.24,0.0023,0.0016,0.0282,0.0075,55.0,921,966.0,136,705.44,69,32,1482,2321,1.35,587.0,529,604.83,A10870,1.1663442620240398
2022-04-17 22:15:00,10,GR1,0.235,1.301,0.022,0.028,0.24,0.003,0.0005,0.023,0.008,56.0,885,1117.0,125,699.445,8,26,1895,2345,1.34,629.0,586,585.79,A43110,1.194020041311733
2022-04-17 23:45:00,10,GR1,0.245,1.307,0.022,0.021,0.222,0.002,0.0002,0.026,0.009,64.0,1073,977.0,98,711.069,289,27,2954,2986,1.34,649.0,590,598.788,A02841,1.187513777831219
2022-03-18 21:49:00,10,GR1,0.227,1.331,0.015,0.022,0.206,0.003,0.0001,0.022,0.007,56.0,974,941.0,136,715.05,129,26,1708,2284,1.35,601.0,626,601.0,A30208,1.1897670549084858
2022-04-18 03:30:00,10,GR1,0.25,1.329,0.06,0.022,0.25,0.003,0.0006,0.03,0.012,63.0,1001,1106.0,130,733.24,12,27,1514,2029,1.34,584.0,587,609.745,A21404,1.202535486145848
2022-04-18 03:00:00,10,GR1,0.25,1.329,0.06,0.022,0.25,0.003,0.0006,0.03,0.012,63.0,980,992.0,126,728.16,231,27,1696,1717,1.34,637.0,603,608.089,A24104,1.1974562934044193
2022-03-18 21:42:00,10,GR1,0.227,1.331,0.015,0.022,0.206,0.003,0.0001,0.022,0.007,56.0,1043,987.0,40,713.546,283,27,2926,2149,1.35,545.0,631,605.909,A03820,1.177645488018828
2022-03-22 07:45:00,10,GR1,0.239,1.338,0.011,0.024,0.235,0.002,0.0001,0.027,0.013,56.0,987,835.0,122,713.287,257,29,1795,1712,1.35,579.0,619,614.392,A27802,1.160964009948046
2022-03-22 08:15:00,10,GR1,0.229,1.333,0.015,0.025,0.223,0.002,0.0001,0.017,0.005,47.0,1068,936.0,143,724.208,190,26,2922,3295,1.36,581.0,601,614.726,A72078,1.1780988603052416
2022-03-22 08:50:00,10,GR1,0.229,1.333,0.015,0.025,0.223,0.002,0.0001,0.017,0.005,47.0,982,855.0,126,723.376,79,31,2986,1736,1.36,580.0,523,611.222,A87072,1.1834914319183538
2022-03-23 16:00:00,10,GR1,0.225,1.373,0.025,0.025,0.248,0.002,0.002,0.027,0.007,56.0,1099,935.0,24,719.878,152,29,1877,1982,1.35,534.0,537,604.909,A81078,1.190059992494739
2022-03-23 17:35:00,10,GR1,0.24,1.335,0.02,0.019,0.243,0.002,0.001,0.029,0.005,64.0,1144,1043.0,55,715.554,6,31,2952,2502,1.35,608.0,535,607.452,A80618,1.1779597400288417
2022-03-22 18:00:00,10,GR1,0.245,1.4,0.026,0.032,0.253,0.002,0.0013,0.027,0.005,58.0,978,1014.0,134,742.584,178,31,1891,2938,1.35,618.0,610,637.654,A08755,1.1645563267853725
2022-03-22 23:00:00,10,GR1,0.245,1.301,0.014,0.03,0.235,0.002,0.0004,0.032,0.005,62.0,1119,1056.0,98,704.152,111,28,3232,1688,1.35,587.0,549,587.693,A54780,1.198162986457215
2022-03-22 22:15:00,10,GR1,0.245,1.301,0.014,0.03,0.235,0.002,0.0004,0.032,0.005,62.0,1112,837.0,118,687.344,213,27,2120,2301,1.35,590.0,619,579.669,A57084,1.1857525587878601
2022-03-21 23:25:00,10,GR1,0.233,1.347,0.014,0.032,0.219,0.002,0.001,0.027,0.008,52.0,834,982.0,33,725.308,259,29,2508,2352,1.35,534.0,557,620.414,A79680,1.169070975187536
2022-03-16 18:45:00,10,GR1,0.22,1.347,0.026,0.023,0.227,0.004,0.0001,0.027,0.006,56.0,1014,910.0,143,731.363,312,32,2123,2580,1.32,617.0,557,596.212,A03828,1.2266827906851927
2022-03-21 23:50:00,10,GR1,0.224,1.335,0.018,0.023,0.207,0.002,0.0001,0.024,0.005,53.0,1059,842.0,136,729.13,317,28,2987,2234,1.34,593.0,536,607.804,A05678,1.1996136912557338
2022-03-16 22:45:00,10,GR1,0.233,1.342,0.019,0.028,0.238,0.003,0.0005,0.023,0.005,55.0,922,1014.0,68,722.203,279,29,2331,2199,1.32,550.0,544,620.473,A70882,1.1639555629334395
2022-04-18 02:25:00,10,GR1,0.25,1.329,0.06,0.022,0.25,0.003,0.0006,0.03,0.012,63.0,983,1007.0,52,718.283,98,30,2645,2451,1.34,539.0,506,603.244,A24104,1.1907006120243218
2022-03-16 23:15:00,10,GR1,0.233,1.342,0.019,0.028,0.238,0.003,0.0005,0.023,0.005,55.0,979,1124.0,47,734.313,290,31,2765,1744,1.32,544.0,535,627.088,A78028,1.1709887607480929
2022-03-17 00:15:00,10,GR1,0.223,1.383,0.02,0.024,0.246,0.002,0.0001,0.025,0.005,60.0,911,1109.0,57,713.947,137,29,2719,2633,1.32,648.0,621,606.566,A88200,1.1770310238292288
2022-03-21 14:20:00,10,GR1,0.224,1.335,0.018,0.023,0.207,0.002,0.0001,0.024,0.005,49.0,1132,930.0,44,718.21,159,27,1444,2061,1.34,575.0,568,619.061,A05678,1.1601603073041267
2022-03-21 13:50:00,10,GR1,0.224,1.335,0.018,0.023,0.207,0.002,0.0001,0.024,0.005,49.0,1119,906.0,67,716.379,123,28,1459,3454,1.34,641.0,546,614.779,A07568,1.1652626390946992
2022-03-16 19:20:00,10,GR1,0.22,1.327,0.014,0.022,0.212,0.002,0.0001,0.032,0.004,48.0,1047,1090.0,64,707.119,223,31,2337,2208,1.34,534.0,516,597.529,A19082,1.1834053242604126
2022-03-21 16:30:00,10,GR1,0.243,1.372,0.014,0.028,0.201,0.002,0.0001,0.02,0.006,57.0,867,1061.0,79,713.844,126,29,1469,3291,1.35,571.0,585,600.295,A06808,1.1891553319617856
2022-03-18 17:21:00,10,GR1,0.22,1.327,0.014,0.022,0.212,0.002,0.0001,0.032,0.004,48.0,1147,888.0,39,694.836,280,30,3051,1798,1.35,592.0,635,584.033,A92801,1.1897204438790274
2022-03-21 17:10:00,10,GR1,0.243,1.372,0.014,0.028,0.201,0.002,0.0001,0.02,0.006,57.0,897,1002.0,43,711.343,272,32,2339,2456,1.34,537.0,554,594.666,A06088,1.1962059374506024
2022-03-21 17:45:00,10,GR1,0.236,1.342,0.017,0.029,0.224,0.002,0.0001,0.026,0.008,60.0,1132,939.0,26,709.111,26,29,1561,3336,1.35,555.0,609,597.635,A84680,1.1865285667673413
2022-03-22 19:30:00,10,GR1,0.233,1.332,0.018,0.024,0.214,0.002,0.001,0.032,0.006,53.0,1140,904.0,80,681.917,194,29,2754,2083,1.35,540.0,518,582.509,A37708,1.1706548740019467
2022-03-16 23:45:00,10,GR1,0.223,1.383,0.02,0.024,0.246,0.002,0.0001,0.025,0.005,60.0,924,882.0,73,717.698,303,30,2550,3009,1.32,581.0,597,606.837,A20808,1.1826866193063377
2022-04-18 02:00:00,10,GR1,0.236,1.3,0.012,0.02,0.2,0.0026,0.0003,0.028,0.006,52.0,835,924.0,129,719.707,145,29,2273,2556,1.34,530.0,542,601.362,A14210,1.1967949421479909
2022-04-18 01:30:00,10,GR1,0.236,1.3,0.012,0.02,0.2,0.0026,0.0003,0.028,0.006,52.0,965,955.0,44,720.205,129,30,2171,2735,1.34,615.0,628,604.607,A42101,1.19119527230085
2022-04-17 21:15:00,10,GR1,0.225,1.344,0.017,0.02,0.233,0.003,0.0008,0.022,0.006,42.0,892,986.0,4,719.494,165,28,1781,2279,1.34,598.0,577,619.896,A10124,1.1606688863938468
2022-03-17 03:50:00,10,GR1,0.22,1.332,0.016,0.021,0.234,0.003,0.0001,0.021,0.004,52.0,1095,989.0,107,713.451,88,28,1799,2127,1.32,567.0,585,604.729,A34680,1.1797863175075116
2022-04-18 10:10:00,10,GR1,0.227,1.345,0.016,0.019,0.258,0.003,0.002,0.027,0.006,50.0,856,1083.0,31,712.689,118,32,2293,2454,1.33,641.0,544,612.439,A30154,1.1636897715527588
2022-04-18 15:50:00,10,GR1,0.227,1.22,0.016,0.025,0.269,0.003,0.002,0.027,0.045,60.0,1100,885.0,71,714.826,277,29,1633,2344,1.33,624.0,636,611.715,A40491,1.1685605224655273
2022-04-17 11:00:00,10,GR1,0.236,1.391,0.024,0.03,0.252,0.002,0.0011,0.036,0.01,56.0,940,920.0,5,701.256,51,28,2283,1995,1.33,562.0,570,594.816,A00140,1.1789460942543575
2022-03-16 21:00:00,10,GR1,0.224,1.308,0.017,0.033,0.201,0.002,0.0001,0.031,0.004,53.0,1028,1114.0,59,713.447,141,31,2178,3288,1.32,619.0,590,609.851,A63058,1.1698710012773612
2022-04-17 01:30:00,10,GR1,0.23,1.33,0.021,0.024,0.24,0.002,0.0012,0.03,0.007,54.0,1140,931.0,147,712.206,133,27,3052,2726,1.33,587.0,594,610.205,A50137,1.1671585778549831
2022-04-17 01:00:00,10,GR1,0.23,1.33,0.021,0.024,0.24,0.002,0.0012,0.03,0.007,54.0,1069,859.0,12,723.321,191,26,2086,1783,1.33,627.0,634,620.613,A35107,1.1654944385631625
2022-04-17 00:00:00,10,GR1,0.23,1.33,0.021,0.024,0.24,0.002,0.0012,0.03,0.007,54.0,1128,873.0,26,724.395,12,29,1762,1755,1.33,540.0,555,618.843,A15073,1.17056345470499
2022-04-18 06:20:00,10,GR1,0.24,1.3,0.022,0.019,0.24,0.002,0.0022,0.034,0.006,49.0,1019,838.0,19,705.508,21,30,1648,2288,1.34,602.0,552,610.928,A43170,1.1548136605295551
2022-04-18 12:35:00,10,GR1,0.225,1.393,0.016,0.021,0.247,0.002,0.0012,0.022,0.006,58.0,1025,913.0,89,725.114,130,26,1871,3317,1.33,594.0,527,618.877,A61440,1.1716609277772483
2022-04-18 05:50:00,10,GR1,0.24,1.3,0.022,0.019,0.24,0.002,0.0022,0.034,0.006,49.0,1039,1041.0,11,698.899,257,29,2591,1745,1.34,555.0,621,598.177,A14037,1.1683815994262567
2022-04-16 19:20:00,10,GR1,0.22,1.328,0.015,0.022,0.246,0.002,0.0006,0.037,0.006,61.0,1089,1131.0,15,697.95,185,32,3174,2700,1.34,560.0,587,589.503,A51403,1.1839634403896164
2022-04-16 18:45:00,10,GR1,0.22,1.328,0.015,0.022,0.246,0.002,0.0006,0.037,0.006,61.0,1014,1029.0,0,728.722,206,28,1610,1692,1.34,605.0,586,629.107,A54013,1.1583434932372394
2022-04-16 22:20:00,10,GR1,0.225,1.333,0.027,0.02,0.24,0.002,0.0008,0.024,0.005,58.0,1073,901.0,117,735.677,52,31,2394,2618,1.33,623.0,613,625.769,A31039,1.175636696608493
2022-04-16 21:35:00,10,GR1,0.225,1.333,0.027,0.02,0.24,0.002,0.0008,0.024,0.005,58.0,1018,1044.0,149,726.545,196,27,3079,3350,1.33,546.0,576,614.718,A31309,1.1819159354370623
2022-04-16 23:30:00,10,GR1,0.24,1.352,0.021,0.025,0.258,0.003,0.0009,0.021,0.004,59.0,1128,927.0,89,702.696,118,30,1529,1729,1.33,646.0,631,605.585,A17033,1.1603589917187513
2022-03-16 21:30:00,10,GR1,0.224,1.308,0.017,0.033,0.201,0.002,0.0001,0.031,0.004,53.0,1032,944.0,61,706.836,268,27,2382,2136,1.33,628.0,621,603.397,A05863,1.171427766462213
2022-03-16 22:15:00,10,GR1,0.23,1.329,0.011,0.03,0.218,0.003,0.0001,0.032,0.002,54.0,913,932.0,89,712.943,107,31,2184,2361,1.33,619.0,585,606.887,A80636,1.1747541140278175
2022-03-17 03:20:00,10,GR1,0.23,1.329,0.011,0.03,0.218,0.003,0.0001,0.032,0.002,54.0,878,902.0,148,718.55,179,28,2787,3038,1.32,528.0,528,613.625,A60863,1.1709920554084334
2022-03-17 00:55:00,10,GR1,0.231,1.301,0.016,0.021,0.223,0.002,0.0001,0.025,0.004,57.0,950,1026.0,144,705.77,290,27,3004,2239,1.32,600.0,624,590.415,A73028,1.1953795211842517
2022-04-17 03:05:00,10,GR1,0.235,1.39,0.018,0.016,0.26,0.003,0.002,0.024,0.006,50.0,984,1025.0,78,716.615,315,27,1615,2454,1.33,611.0,528,611.47,A73101,1.171954470374671
2022-03-23 16:35:00,10,GR1,0.225,1.373,0.025,0.025,0.248,0.002,0.002,0.027,0.007,56.0,903,1046.0,129,715.253,124,29,2465,2841,1.35,547.0,611,607.945,A08781,1.1765093881847863
2022-04-18 19:15:00,10,GR1,0.235,1.31,0.015,0.018,0.22,0.0022,0.0021,0.0206,0.0064,55.0,1078,878.0,69,707.716,70,30,2509,2524,1.33,568.0,605,601.003,A60148,1.1775581819059138
2022-04-18 14:45:00,10,GR1,0.22,1.27,0.027,0.025,0.233,0.004,0.001,0.028,0.007,58.0,1017,945.0,123,715.931,106,32,1501,1891,1.33,635.0,568,620.767,A40713,1.1533006748103556
2022-04-17 20:40:00,10,GR1,0.225,1.3,0.024,0.025,0.224,0.003,0.0006,0.03,0.0053,57.0,1009,897.0,88,717.052,257,29,2110,2472,1.34,633.0,567,616.601,A17040,1.1629108613187458
2022-04-17 19:45:00,10,GR1,0.225,1.3,0.024,0.025,0.224,0.003,0.0006,0.03,0.0053,57.0,840,1079.0,18,729.434,280,26,2878,2613,1.34,649.0,566,622.447,A04107,1.1718813007372515
2022-04-23 14:15:00,10,GR1,0.237,1.337,0.026,0.031,0.236,0.002,0.0009,0.027,0.007,61.0,1090,885.0,123,719.134,120,30,2474,2955,1.33,625.0,570,605.3,A04103,1.1880621179580375
2022-04-17 23:15:00,10,GR1,0.235,1.301,0.022,0.028,0.24,0.003,0.0005,0.023,0.008,56.0,877,962.0,86,715.421,103,26,2348,3212,1.34,602.0,606,605.059,A41310,1.182398741279776
2022-03-16 17:40:00,10,GR1,0.23,1.347,0.014,0.02,0.222,0.002,0.0001,0.034,0.006,55.0,1122,877.0,2,731.521,107,31,1787,2853,1.33,638.0,601,602.091,A47083,1.214967504912048
2022-04-18 15:20:00,10,GR1,0.227,1.22,0.016,0.025,0.269,0.003,0.002,0.027,0.045,60.0,1012,1083.0,69,720.711,80,32,1614,3245,1.34,559.0,535,624.591,A19440,1.1538927073877145
2022-04-18 09:40:00,10,GR1,0.227,1.345,0.016,0.019,0.258,0.003,0.002,0.027,0.006,50.0,905,997.0,147,719.449,273,29,3014,3140,1.33,649.0,599,618.819,A30145,1.1626162092631287
2022-04-23 01:40:00,10,GR1,0.226,1.294,0.027,0.029,0.232,0.002,0.0004,0.031,0.003,49.0,962,1063.0,30,718.549,103,26,2095,2361,1.32,581.0,556,623.307,A01755,1.1528011076403761
2022-04-23 01:10:00,10,GR1,0.226,1.294,0.027,0.029,0.225,0.002,0.0004,0.031,0.003,49.0,1092,929.0,144,735.753,71,29,2224,1811,1.32,644.0,610,639.225,A57150,1.1510078610817787
2022-03-16 20:25:00,10,GR1,0.25,1.332,0.016,0.024,0.224,0.002,0.0001,0.047,0.005,43.0,1086,963.0,94,728.764,60,26,2639,3434,1.33,629.0,561,621.018,A35048,1.1734989968084661
2022-04-23 10:00:00,10,GR1,0.235,1.294,0.029,0.025,0.242,0.003,0.0008,0.031,0.005,55.0,994,935.0,116,713.46,3,32,1613,2690,1.32,581.0,591,608.195,A07510,1.173077713562262
2022-04-23 17:20:00,10,GR1,0.22,1.28,0.024,0.025,0.23,0.003,0.0007,0.036,0.01,54.0,980,1114.0,133,693.312,283,30,2674,3417,1.32,562.0,582,593.135,A07481,1.1688940966221855
2022-04-23 16:45:00,10,GR1,0.22,1.28,0.024,0.025,0.23,0.003,0.0007,0.036,0.01,54.0,1033,1033.0,124,700.939,24,30,1577,3216,1.32,593.0,574,607.42,A18074,1.1539610154423627
2022-03-17 02:50:00,10,GR1,0.229,1.312,0.021,0.023,0.233,0.002,0.0001,0.036,0.004,53.0,998,1077.0,97,727.842,2,31,2443,2459,1.32,547.0,590,614.914,A83050,1.1836484451484273
2022-03-16 19:55:00,10,GR1,0.25,1.332,0.016,0.024,0.224,0.002,0.0001,0.047,0.005,43.0,1070,1121.0,25,736.33,26,29,2162,2664,1.34,609.0,540,607.454,A34508,1.2121576283965536
