DATE_TIME,DIAMETER,GRADE,CHEM1,CHEM2,CHEM3,CHEM4,CHEM5,CHEM6,CHEM7,CHEM8,CHEM9,CHEM10,TEMP1,TEMP2,TEMP3,QUALITY1,TEMP4,SPEED,PROCESS1,PROCESS2,PROCESS3,TEMP5,TEMP6,QUALITY2,ID,uts/ys
2022-08-27 07:20:00,16,GR1,0.245,1.36,0.016,0.026,0.248,0.0058,0.0034,0.0314,0.0063,55.0,880,1050.0,108,711.729,221,11,3303,2393,1.29,523.0,578,591.093,A50813,1.2040897117712444
2022-08-27 06:50:00,16,GR1,0.245,1.36,0.016,0.026,0.248,0.0058,0.0034,0.0314,0.0063,55.0,1092,1001.0,4,703.39,182,13,3289,3006,1.29,563.0,572,584.491,A58013,1.2034231493727021
2022-08-29 09:15:00,16,GR1,0.222,1.289,0.012,0.024,0.207,0.002,0.0001,0.029,0.002,45.0,828,1004.0,130,712.14,210,13,2224,2637,1.3,611.0,503,604.137,A81149,1.1787723645464523
2022-08-30 00:20:00,16,GR1,0.232,1.4,0.011,0.024,0.249,0.003,0.002,0.027,0.0046,48.0,1022,934.0,124,718.341,305,11,3183,3373,1.31,527.0,512,600.231,A12854,1.196774241916862
2022-08-29 22:20:00,16,GR1,0.233,1.3,0.011,0.022,0.221,0.003,0.002,0.027,0.0047,47.0,1149,991.0,25,717.19,306,12,2742,3424,1.31,568.0,566,591.52,A29581,1.2124526643224238
2022-08-29 22:50:00,16,GR1,0.233,1.3,0.011,0.022,0.221,0.003,0.002,0.027,0.0047,47.0,908,869.0,53,728.279,248,13,3078,3205,1.31,621.0,540,601.808,A81529,1.2101517427485178
2022-08-30 03:30:00,16,GR1,0.225,1.351,0.014,0.016,0.229,0.003,0.0005,0.026,0.01,58.0,1042,968.0,79,714.315,34,14,3079,2187,1.31,569.0,582,605.549,A43158,1.1796155224432707
2022-08-30 05:00:00,16,GR1,0.225,1.351,0.014,0.016,0.229,0.003,0.0005,0.026,0.01,58.0,977,1068.0,29,745.262,49,13,2899,3082,1.31,631.0,506,626.601,A41385,1.1893725033953024
2022-08-30 07:00:00,16,GR1,0.225,1.34,0.014,0.023,0.233,0.0026,0.0003,0.038,0.0072,54.0,1070,897.0,75,713.972,213,12,2687,3527,1.31,592.0,522,599.7,A81654,1.1905486076371519
2022-08-29 09:45:00,16,GR1,0.222,1.289,0.012,0.024,0.207,0.002,0.0001,0.029,0.002,45.0,1035,1121.0,20,706.353,285,14,2343,3232,1.3,548.0,562,590.211,A18941,1.196780473423911
2022-08-30 07:35:00,16,GR1,0.232,1.32,0.017,0.023,0.247,0.003,0.0007,0.027,0.0053,49.0,896,1044.0,88,721.438,22,13,2382,2952,1.31,566.0,522,607.024,A15845,1.1884834866496217
2022-08-30 10:20:00,16,GR1,0.239,1.29,0.017,0.022,0.223,0.003,0.0003,0.022,0.0056,50.0,893,865.0,86,704.871,232,13,2294,3539,1.31,528.0,515,601.256,A65815,1.1723309206061978
2022-08-30 10:45:00,16,GR1,0.239,1.29,0.017,0.022,0.223,0.003,0.0003,0.022,0.0056,50.0,917,932.0,2,721.895,91,11,2199,2843,1.31,524.0,527,604.358,A58156,1.1944824094328197
2022-08-30 09:15:00,16,GR1,0.225,1.31,0.015,0.018,0.22,0.002,0.0005,0.023,0.004,48.0,880,1054.0,15,702.28,111,11,2271,2544,1.31,589.0,561,595.281,A51588,1.1797453639541662
2022-08-30 19:15:00,16,GR1,0.23,1.304,0.015,0.019,0.24,0.003,0.0003,0.022,0.003,52.0,1024,922.0,47,708.142,52,13,1960,2515,1.3,570.0,572,596.267,A61528,1.1876256777584537
2023-01-24 18:10:00,16,GR1,0.22,1.29,0.024,0.028,0.236,0.002,0.0003,0.059,0.009,43.0,839,943.0,20,724.816,56,11,2995,2985,1.3,567.0,584,622.312,A67342,1.1647148054352159
2023-01-26 20:05:00,16,GR1,0.22,1.328,0.02,0.025,0.259,0.002,0.0004,0.029,0.011,51.0,996,931.0,125,742.56,107,15,3214,2642,1.27,603.0,508,618.883,A27627,1.1998390648959494
2023-01-26 20:45:00,16,GR1,0.22,1.328,0.02,0.025,0.259,0.002,0.0004,0.029,0.011,51.0,852,1092.0,124,726.986,44,12,3300,2164,1.28,564.0,510,601.14,A62727,1.209345576737532
2023-01-31 04:00:00,16,GR1,0.22,1.218,0.024,0.032,0.222,0.003,0.0008,0.033,0.015,58.0,1065,853.0,87,716.694,31,14,2770,2872,1.29,539.0,519,604.688,A77279,1.185229407562247
2023-01-31 05:15:00,16,GR1,0.243,1.22,0.021,0.029,0.224,0.002,0.0002,0.032,0.006,50.0,1067,970.0,32,730.398,231,14,2899,2299,1.29,567.0,567,606.97,A76720,1.2033510717168887
2023-01-31 04:30:00,16,GR1,0.22,1.218,0.024,0.032,0.222,0.003,0.0008,0.033,0.015,58.0,908,1066.0,72,724.995,307,14,2587,2915,1.29,600.0,511,608.706,A27779,1.1910429665552829
2023-01-31 12:10:00,16,GR1,0.224,1.203,0.017,0.024,0.228,0.002,0.0004,0.029,0.004,47.0,899,902.0,29,725.361,115,13,2305,3242,1.29,606.0,575,608.84,A27907,1.1913819722751462
2023-01-31 04:50:00,16,GR1,0.22,1.218,0.024,0.032,0.222,0.003,0.0008,0.033,0.015,58.0,1024,915.0,119,729.657,272,11,2826,3126,1.29,646.0,508,613.142,A77729,1.190029389603061
2023-01-31 01:50:00,16,GR1,0.22,1.203,0.033,0.036,0.227,0.003,0.0004,0.03,0.005,50.0,929,859.0,143,737.279,239,11,2821,2440,1.28,591.0,536,613.196,A87742,1.2023545489533525
2023-01-26 19:30:00,16,GR1,0.223,1.235,0.015,0.029,0.218,0.002,0.0003,0.03,0.008,45.0,923,840.0,73,724.646,252,13,2503,3017,1.28,562.0,564,595.883,A77527,1.2160877219185644
2023-01-26 22:55:00,16,GR1,0.222,1.156,0.015,0.02,0.22,0.0025,0.0001,0.03,0.0063,51.0,859,901.0,1,715.114,167,13,2284,3698,1.29,531.0,519,591.715,A73723,1.2085446540986793
2022-06-11 16:10:00,16,GR1,0.22,1.383,0.021,0.024,0.232,0.002,0.0001,0.03,0.003,54.0,1148,1082.0,125,729.977,152,12,3095,3169,1.27,584.0,506,607.696,A20442,1.2012206761275375
2022-06-11 16:40:00,16,GR1,0.22,1.383,0.021,0.024,0.232,0.002,0.0001,0.03,0.003,54.0,1040,845.0,99,732.465,314,11,3321,2279,1.27,605.0,575,613.91,A20424,1.1931146259223666
2022-08-27 11:00:00,16,GR1,0.22,1.31,0.012,0.021,0.236,0.002,0.0013,0.03,0.006,48.0,882,1033.0,21,718.555,73,15,2069,3065,1.29,642.0,545,599.58,A16538,1.1984305680643115
2022-02-12 11:00:00,16,GR1,0.235,1.309,0.011,0.024,0.243,0.002,0.0005,0.028,0.002,52.0,1090,1022.0,121,733.996,68,15,2709,3313,1.27,556.0,553,602.957,A23141,1.2173272720940298
2022-11-28 13:50:00,16,GR1,0.224,1.286,0.022,0.021,0.235,0.002,0.0001,0.025,0.003,53.0,970,1028.0,4,717.593,152,14,2925,2545,1.29,574.0,570,608.351,A38422,1.179570675481753
2022-10-31 06:20:00,16,GR1,0.222,1.323,0.016,0.023,0.233,0.0025,0.0013,0.0226,0.0085,53.0,976,1055.0,80,711.594,149,14,3205,2201,1.28,575.0,530,595.4,A22822,1.1951528384279477
2022-10-31 05:40:00,16,GR1,0.222,1.323,0.016,0.023,0.233,0.0025,0.0013,0.0226,0.0085,53.0,839,937.0,138,734.54,125,13,3146,2625,1.28,618.0,574,618.204,A22228,1.1881838357564818
2022-10-31 03:50:00,16,GR1,0.23,1.34,0.015,0.022,0.264,0.0025,0.0014,0.0207,0.0074,43.0,895,932.0,15,747.759,15,13,2571,3013,1.28,625.0,523,618.897,A72262,1.2082123519745611
2023-01-27 17:00:00,16,GR1,0.237,1.2,0.024,0.027,0.227,0.002,0.0002,0.028,0.005,47.0,890,981.0,140,720.014,281,15,2032,2853,1.29,546.0,512,607.882,A25747,1.1844634320476672
2022-10-31 03:20:00,16,GR1,0.23,1.34,0.015,0.022,0.264,0.0025,0.0014,0.0207,0.0074,43.0,892,940.0,13,722.669,223,11,3271,2903,1.28,561.0,507,615.042,A22267,1.1749913014070583
2022-10-30 23:40:00,16,GR1,0.232,1.3,0.024,0.029,0.238,0.0022,0.0014,0.025,0.0087,66.0,867,1116.0,32,753.736,175,13,2513,2848,1.28,599.0,503,614.603,A27262,1.2263786541881507
2022-10-31 10:35:00,16,GR1,0.22,1.35,0.017,0.034,0.23,0.0027,0.0017,0.0237,0.0051,53.0,955,863.0,42,725.882,64,13,2142,2533,1.27,521.0,523,613.555,A23922,1.1830756818867094
2022-10-29 16:45:00,16,GR1,0.22,1.28,0.021,0.032,0.22,0.0021,0.0013,0.0354,0.0094,50.0,992,1068.0,58,717.824,185,14,2071,3136,1.28,612.0,574,597.78,A21728,1.2008163538425507
2022-02-12 09:50:00,16,GR1,0.235,1.322,0.009,0.028,0.251,0.003,0.0005,0.026,0.001,45.0,989,914.0,49,716.209,179,15,2403,2656,1.27,580.0,502,596.462,A14243,1.2007621608752945
2022-02-12 11:35:00,16,GR1,0.225,1.328,0.015,0.028,0.243,0.002,0.0004,0.029,0.002,54.0,906,835.0,122,718.362,61,15,2533,2374,1.27,585.0,510,602.054,A42163,1.193185328890764
2023-01-31 08:00:00,16,GR1,0.22,1.245,0.022,0.023,0.215,0.002,0.0003,0.027,0.005,59.0,949,1010.0,35,701.655,271,14,2167,3651,1.29,579.0,556,594.359,A17372,1.1805238921258026
2023-01-31 08:30:00,16,GR1,0.221,1.15,0.017,0.025,0.234,0.002,0.0002,0.03,0.005,53.0,1124,959.0,19,713.366,45,14,2720,3061,1.29,570.0,582,599.046,A51277,1.1908367637877557
2023-01-28 14:10:00,16,GR1,0.22,1.525,0.017,0.021,0.299,0.002,0.0006,0.03,0.004,52.0,1011,972.0,99,734.206,104,15,2876,2887,1.29,523.0,555,613.647,A28771,1.1964631131578904
2023-01-27 16:10:00,16,GR1,0.235,1.24,0.016,0.023,0.244,0.002,0.0004,0.027,0.005,49.0,1096,1024.0,125,715.027,129,14,3149,3383,1.29,616.0,543,606.307,A72702,1.1793150994463202
2023-01-27 16:40:00,16,GR1,0.235,1.24,0.016,0.023,0.244,0.002,0.0004,0.027,0.005,49.0,970,890.0,8,723.647,123,14,2674,3713,1.29,515.0,548,612.732,A77220,1.1810171494225863
2023-01-26 23:30:00,16,GR1,0.223,1.225,0.021,0.017,0.21,0.002,0.0001,0.03,0.011,53.0,1140,1011.0,66,705.368,74,11,3200,3684,1.29,612.0,513,590.191,A27762,1.1951520778866502
2022-10-31 02:50:00,16,GR1,0.225,1.284,0.021,0.028,0.223,0.003,0.0014,0.0272,0.008,59.0,864,1058.0,98,736.644,22,13,3047,2770,1.28,541.0,538,620.691,A72222,1.1868127619056825
2023-01-30 23:20:00,16,GR1,0.22,1.19,0.025,0.029,0.22,0.003,0.0004,0.025,0.015,50.0,973,928.0,69,711.857,275,12,2067,2928,1.28,630.0,582,599.607,A68277,1.1872059532327008
2023-01-30 23:50:00,16,GR1,0.22,1.19,0.025,0.029,0.22,0.003,0.0004,0.025,0.015,50.0,952,914.0,106,711.188,45,15,3293,2293,1.28,586.0,543,595.02,A87627,1.195233773654667
2023-01-27 08:40:00,16,GR1,0.235,1.16,0.019,0.033,0.23,0.0023,0.0017,0.0239,0.0083,54.0,1115,881.0,100,727.101,255,13,2054,2515,1.28,603.0,581,617.991,A08721,1.1765559692616883
2023-01-23 16:10:00,16,GR1,0.225,1.306,0.012,0.023,0.245,0.002,0.0001,0.035,0.002,50.0,909,868.0,26,725.011,268,11,2483,2637,1.29,564.0,522,616.85,A41772,1.1753440868930858
2023-01-23 16:55:00,16,GR1,0.225,1.306,0.012,0.023,0.245,0.002,0.0001,0.035,0.002,50.0,1124,870.0,129,698.766,121,14,2395,3696,1.29,619.0,557,593.406,A24717,1.1775512886623998
2023-01-24 14:15:00,16,GR1,0.23,1.29,0.008,0.023,0.26,0.003,0.001,0.049,0.006,65.0,829,908.0,78,733.366,43,13,2607,2765,1.29,550.0,561,621.998,A52477,1.1790488072308913
2023-01-24 14:30:00,16,GR1,0.23,1.29,0.008,0.023,0.26,0.003,0.001,0.049,0.006,65.0,1142,1025.0,72,725.36,116,15,2998,3468,1.29,572.0,555,612.729,A52477,1.1838186212828183
2023-01-23 12:00:00,16,GR1,0.23,1.33,0.023,0.02,0.23,0.003,0.0006,0.034,0.008,75.0,1024,1126.0,45,737.028,259,12,2468,2249,1.29,589.0,514,639.098,A71255,1.1532315857661892
2023-01-23 18:00:00,16,GR1,0.225,1.26,0.028,0.029,0.229,0.002,0.0007,0.039,0.009,55.0,964,1111.0,16,722.026,252,11,2715,2550,1.29,568.0,526,609.859,A57273,1.183922841181322
2023-01-23 20:30:00,16,GR1,0.225,1.16,0.02,0.022,0.248,0.002,0.0003,0.029,0.003,45.0,970,953.0,3,719.024,101,12,3051,3455,1.29,603.0,524,610.553,A72085,1.1776602522631123
2023-01-23 23:20:00,16,GR1,0.232,1.295,0.017,0.019,0.227,0.004,0.0003,0.027,0.005,53.0,973,956.0,28,726.847,195,15,2938,2299,1.29,587.0,546,612.423,A27385,1.1868381821061587
2023-01-23 23:50:00,16,GR1,0.22,1.195,0.018,0.026,0.235,0.003,0.0004,0.036,0.006,48.0,917,978.0,49,720.152,203,13,1991,3108,1.29,548.0,531,607.921,A87258,1.184614448258902
2023-01-24 00:25:00,16,GR1,0.22,1.195,0.018,0.026,0.235,0.003,0.0004,0.036,0.006,48.0,1120,911.0,64,714.722,263,11,1962,3139,1.29,532.0,547,603.825,A88275,1.1836575166645964
2023-01-24 02:50:00,16,GR1,0.22,1.18,0.02,0.02,0.221,0.002,0.0001,0.03,0.007,55.0,923,1038.0,21,724.312,145,13,2752,3665,1.29,543.0,573,606.292,A97542,1.194658679316237
2023-01-27 00:45:00,16,GR1,0.222,1.322,0.022,0.032,0.235,0.003,0.0001,0.029,0.006,50.0,939,1125.0,1,724.939,220,14,2428,2265,1.29,606.0,530,607.419,A28337,1.1934743562516155
2023-01-24 05:45:00,16,GR1,0.23,1.19,0.019,0.024,0.223,0.0026,0.0001,0.074,0.007,52.0,1020,1048.0,7,740.801,122,15,2575,2715,1.29,623.0,507,624.706,A07622,1.185839418862633
2023-01-28 00:40:00,16,GR1,0.221,1.15,0.025,0.019,0.225,0.0026,0.0003,0.025,0.0066,54.0,841,938.0,67,725.619,101,13,2466,2547,1.29,550.0,555,606.556,A07267,1.1962934996933505
2023-01-24 22:20:00,16,GR1,0.235,1.172,0.011,0.034,0.227,0.002,0.0004,0.032,0.004,53.0,1000,1128.0,8,738.759,88,11,2383,2486,1.29,566.0,581,618.845,A47267,1.1937706533946304
2023-01-24 18:35:00,16,GR1,0.235,1.172,0.011,0.034,0.227,0.002,0.0004,0.032,0.004,53.0,837,908.0,36,712.781,18,14,3311,2611,1.3,628.0,518,607.658,A72746,1.1729969818549248
2023-01-24 20:10:00,16,GR1,0.231,1.309,0.018,0.028,0.234,0.004,0.0007,0.042,0.008,53.0,1146,1103.0,70,718.382,295,14,3212,2381,1.3,602.0,576,608.026,A71462,1.1814988174847787
2023-01-24 19:35:00,16,GR1,0.231,1.309,0.018,0.028,0.234,0.004,0.0007,0.042,0.008,53.0,991,1036.0,79,723.56,66,14,2012,3463,1.29,580.0,580,609.514,A16247,1.1871097300472178
2023-01-24 08:20:00,16,GR1,0.23,1.19,0.019,0.024,0.223,0.0026,0.0001,0.074,0.007,52.0,1109,1107.0,104,715.362,189,12,2716,2875,1.29,592.0,551,602.41,A20726,1.1875002074998755
2023-01-24 21:00:00,16,GR1,0.229,1.356,0.02,0.027,0.232,0.0024,0.002,0.0384,0.0071,45.0,1133,980.0,18,732.684,42,11,3320,2836,1.3,637.0,509,610.739,A92763,1.199667943262179
2023-01-27 21:20:00,16,GR1,0.235,1.258,0.02,0.03,0.2,0.0022,0.0016,0.0366,0.0075,57.0,1090,1036.0,39,717.595,98,12,3198,2532,1.29,562.0,504,604.459,A22760,1.1871690222165607
2022-02-12 12:10:00,16,GR1,0.233,1.314,0.011,0.029,0.244,0.002,0.0006,0.032,0.002,54.0,934,981.0,132,717.22,56,15,2222,2612,1.27,583.0,560,600.702,A82314,1.1939697220918193
2023-01-27 13:05:00,16,GR1,0.235,1.16,0.019,0.033,0.23,0.0023,0.0017,0.0239,0.0083,54.0,1084,1021.0,56,706.929,17,15,3149,3208,1.29,543.0,503,601.285,A20781,1.175697048820443
2023-01-27 12:30:00,16,GR1,0.226,1.21,0.02,0.029,0.25,0.003,0.0003,0.027,0.006,50.0,1134,820.0,2,713.526,108,13,2993,2816,1.29,566.0,584,608.405,A08792,1.172781288779678
2023-01-27 13:35:00,16,GR1,0.22,1.25,0.021,0.025,0.223,0.002,0.0001,0.024,0.002,48.0,1058,1075.0,80,721.941,194,12,2775,3232,1.29,553.0,525,611.428,A72208,1.1807457296689063
2023-01-27 15:15:00,16,GR1,0.22,1.192,0.019,0.032,0.194,0.003,0.0001,0.034,0.003,54.0,993,1093.0,104,726.626,219,14,3149,2572,1.29,571.0,579,608.643,A17282,1.193845981963154
2023-01-27 15:45:00,16,GR1,0.22,1.192,0.019,0.032,0.194,0.003,0.0001,0.034,0.003,54.0,963,825.0,139,722.064,17,13,3092,2740,1.29,528.0,532,607.666,A27281,1.1882580233220221
2023-01-30 08:10:00,16,GR1,0.228,1.3,0.024,0.032,0.237,0.003,0.0001,0.031,0.004,55.0,1130,910.0,95,719.374,151,14,3056,2454,1.29,612.0,530,598.223,A22758,1.2025181245120968
2023-01-30 21:45:00,16,GR1,0.228,1.3,0.024,0.032,0.237,0.003,0.0001,0.031,0.004,55.0,899,824.0,7,703.853,66,12,2928,2379,1.28,556.0,571,599.608,A28527,1.1738552520980374
2023-01-27 18:20:00,16,GR1,0.232,1.19,0.022,0.032,0.207,0.002,0.0001,0.028,0.005,46.0,899,932.0,7,727.067,304,14,2236,2803,1.29,583.0,519,603.964,A37823,1.203825062420939
2023-01-27 18:55:00,16,GR1,0.234,1.188,0.018,0.02,0.209,0.0025,0.0012,0.0334,0.0083,49.0,942,984.0,107,723.01,288,15,2537,2696,1.29,624.0,535,602.492,A72873,1.2000325315522862
2023-01-27 19:55:00,16,GR1,0.23,1.28,0.017,0.025,0.213,0.003,0.0001,0.029,0.004,55.0,1029,989.0,6,703.934,147,15,2218,3015,1.29,593.0,544,601.357,A23879,1.170575880882737
2023-01-27 03:15:00,16,GR1,0.22,1.237,0.019,0.023,0.257,0.003,0.0014,0.024,0.003,47.0,1081,880.0,42,726.818,120,11,2608,2486,1.29,528.0,578,611.213,A28771,1.1891402833382143
2023-01-27 22:55:00,16,GR1,0.228,1.21,0.024,0.021,0.231,0.0025,0.0001,0.031,0.008,63.0,1110,958.0,117,721.181,18,13,2281,2683,1.29,595.0,522,607.824,A27678,1.1864964200163206
