DATE_TIME,DIAMETER,GRADE,CHEM1,CHEM2,CHEM3,CHEM4,CHEM5,CHEM6,CHEM7,CHEM8,CHEM9,CHEM10,TEMP1,TEMP2,TEMP3,QUALITY1,TEMP4,SPEED,PROCESS1,PROCESS2,PROCESS3,TEMP5,TEMP6,QUALITY2,ID,uts/ys
2022-04-26 02:00:00,12,GR1,0.225,1.31,0.018,0.021,0.237,0.002,0.0001,0.026,0.003,48.0,1007,966.0,67,708.437,10,22,2038,3265,1.36,633.0,517,606.965,A60391,1.1671793266498067
2022-04-27 17:00:00,12,GR1,0.237,1.344,0.016,0.021,0.257,0.003,0.0006,0.024,0.008,68.0,990,932.0,8,722.604,142,19,2566,2377,1.38,640.0,565,618.838,A12540,1.1676787786141123
2023-01-20 22:50:00,12,GR1,0.238,1.186,0.017,0.024,0.226,0.002,0.0003,0.036,0.003,45.0,1091,887.0,125,717.223,299,25,2218,1863,1.39,648.0,501,612.45,A04270,1.1710719242387133
2023-12-02 23:20:00,12,GR1,0.235,1.203,0.022,0.025,0.248,0.002,0.0008,0.026,0.004,63.0,956,912.0,58,735.518,77,25,2411,1823,1.35,507.0,520,619.935,A25882,1.1864437400695236
2023-02-13 17:10:00,12,GR1,0.23,1.18,0.017,0.024,0.24,0.003,0.0009,0.028,0.004,78.0,1116,925.0,105,717.061,62,20,3487,2908,1.37,563.0,530,605.796,A72815,1.1836674392039563
2022-04-29 16:55:00,12,GR1,0.222,1.339,0.014,0.017,0.222,0.002,0.0004,0.026,0.007,45.0,1057,1026.0,90,717.866,184,25,2480,3252,1.37,514.0,502,608.456,A71802,1.179815796047701
2022-04-29 16:20:00,12,GR1,0.222,1.339,0.014,0.017,0.222,0.002,0.0004,0.026,0.007,45.0,903,943.0,91,720.286,212,25,3184,1855,1.37,517.0,512,612.459,A78210,1.1760558665967844
2022-04-29 21:05:00,12,GR1,0.226,1.332,0.022,0.032,0.248,0.002,0.0005,0.03,0.007,44.0,968,1014.0,82,742.255,123,17,3176,3322,1.37,556.0,589,631.171,A91608,1.1759966791883656
2022-04-29 21:40:00,12,GR1,0.225,1.355,0.015,0.024,0.263,0.003,0.0011,0.029,0.006,59.0,1050,973.0,49,721.056,302,27,3307,2359,1.37,643.0,515,609.848,A02315,1.1823536356600335
2022-04-29 20:45:00,12,GR1,0.226,1.332,0.022,0.032,0.248,0.002,0.0005,0.03,0.007,44.0,1008,1066.0,40,720.3530000000001,150,20,1486,2765,1.37,521.0,535,590.509,A98016,1.2198848789772891
2022-04-28 23:50:00,12,GR1,0.221,1.252,0.02,0.014,0.213,0.002,0.0003,0.02,0.005,61.0,977,1057.0,27,698.625,246,26,3353,2113,1.36,537.0,538,583.145,A60716,1.1980296495725764
2022-04-27 13:45:00,12,GR1,0.231,1.358,0.024,0.027,0.254,0.003,0.0007,0.038,0.005,53.0,958,1062.0,47,713.621,173,26,3203,3172,1.37,596.0,553,609.28,A67061,1.1712529543067227
2022-04-26 22:55:00,12,GR1,0.225,1.405,0.021,0.026,0.269,0.003,0.0007,0.026,0.005,52.0,1057,907.0,70,721.941,222,21,1831,1655,1.37,558.0,589,620.804,A14680,1.1629129322620344
2023-02-13 01:00:00,12,GR1,0.22,1.15,0.028,0.02,0.211,0.0024,0.0015,0.0174,0.0048,75.0,1127,1028.0,73,718.357,20,24,2862,2386,1.35,573.0,528,603.919,A28506,1.189492299464001
2022-04-27 16:10:00,12,GR1,0.228,1.34,0.02,0.022,0.246,0.003,0.0005,0.031,0.005,53.0,1005,950.0,50,724.73,41,27,2198,2177,1.37,593.0,534,617.972,A81404,1.172755399921032
2022-04-27 16:40:00,12,GR1,0.228,1.352,0.023,0.022,0.251,0.002,0.0005,0.03,0.005,58.0,971,1017.0,111,717.685,213,27,1916,1869,1.38,551.0,580,607.513,A01248,1.1813492056960095
2022-04-26 09:15:00,12,GR1,0.225,1.275,0.016,0.027,0.23,0.003,0.0009,0.036,0.007,59.0,1049,962.0,24,704.847,159,27,2672,3037,1.37,608.0,573,600.941,A81030,1.1729054932181362
2022-04-26 13:45:00,12,GR1,0.225,1.275,0.016,0.027,0.23,0.003,0.0009,0.036,0.007,59.0,895,959.0,120,714.473,4,22,3516,2767,1.36,548.0,558,600.63,A18003,1.1895393170504303
2023-02-13 16:40:00,12,GR1,0.22,1.2,0.021,0.027,0.21,0.0021,0.0016,0.0289,0.0089,47.0,1146,1041.0,124,703.795,101,21,1919,3179,1.37,549.0,512,592.66,A48452,1.187518982215773
2022-04-29 14:54:00,12,GR1,0.23,1.34,0.024,0.027,0.24,0.002,0.0003,0.024,0.004,51.0,1151,909.0,83,714.711,216,24,1916,3457,1.37,584.0,502,625.662,A60187,1.142327646556767
2022-04-27 18:20:00,12,GR1,0.237,1.337,0.026,0.031,0.236,0.002,0.0009,0.027,0.007,61.0,1108,1005.0,103,710.185,30,18,2056,2325,1.37,560.0,511,595.639,A34100,1.1923077568795863
2022-04-29 01:40:00,12,GR1,0.231,1.357,0.016,0.03,0.237,0.002,0.0006,0.03,0.007,45.0,901,981.0,133,714.036,306,25,3261,2743,1.36,571.0,588,599.561,A03102,1.1909313647818986
2022-04-26 01:00:00,12,GR1,0.225,1.31,0.018,0.021,0.237,0.002,0.0001,0.026,0.003,48.0,1148,885.0,3,720.169,117,17,2678,2372,1.36,586.0,593,616.022,A90631,1.1690637672031192
2022-04-26 02:25:00,12,GR1,0.236,1.3,0.025,0.034,0.254,0.002,0.0001,0.022,0.002,50.0,1125,966.0,74,719.642,139,28,2612,1579,1.37,647.0,523,618.672,A33091,1.1632044120309308
2022-04-25 23:25:00,12,GR1,0.236,1.3,0.025,0.034,0.254,0.002,0.0001,0.022,0.002,50.0,1041,1041.0,116,731.69,50,23,2490,1474,1.35,575.0,545,616.584,A19033,1.1866834040455154
2023-01-21 06:15:00,12,GR1,0.225,1.286,0.018,0.023,0.227,0.003,0.0003,0.032,0.004,56.0,952,915.0,110,732.382,68,18,1791,3395,1.38,571.0,541,609.566,A24702,1.2014810537333118
2023-01-18 10:30:00,12,GR1,0.228,1.43,0.017,0.023,0.249,0.003,0.002,0.03,0.0049,48.0,1095,1130.0,5,718.788,274,25,2377,2153,1.36,634.0,571,592.5,A72427,1.2131443037974683
2023-01-20 02:50:00,12,GR1,0.23,1.3,0.017,0.025,0.242,0.003,0.0007,0.038,0.006,61.0,912,1070.0,60,735.447,126,21,2783,2395,1.37,621.0,560,605.526,A27342,1.2145589124166427
2023-01-20 05:30:00,12,GR1,0.215,1.217,0.02,0.023,0.214,0.002,0.0013,0.023,0.005,55.0,1132,1053.0,70,693.449,310,23,3154,2307,1.38,590.0,528,589.863,A26723,1.1756102688251338
2023-02-13 16:10:00,12,GR1,0.22,1.2,0.021,0.027,0.21,0.0021,0.0016,0.0289,0.0089,47.0,950,895.0,59,719.466,231,25,3367,2769,1.37,600.0,507,612.434,A25844,1.1747649542644596
2022-04-25 19:00:00,12,GR1,0.22,1.3,0.015,0.022,0.228,0.003,0.0001,0.03,0.003,67.0,983,881.0,38,724.207,38,18,1687,3404,1.36,583.0,523,615.468,A07913,1.1766769352752702
2022-04-27 11:10:00,12,GR1,0.223,1.274,0.022,0.036,0.239,0.002,0.0005,0.025,0.002,40.0,995,1003.0,97,714.943,276,18,1751,3136,1.37,601.0,545,606.893,A10319,1.17803797374496
2022-04-27 04:45:00,12,GR1,0.228,1.352,0.023,0.022,0.251,0.002,0.0005,0.03,0.005,58.0,964,1074.0,62,706.003,154,19,2448,1611,1.36,640.0,533,605.961,A18402,1.165096433598862
2022-04-27 13:15:00,12,GR1,0.23,1.326,0.014,0.022,0.224,0.003,0.0005,0.022,0.0055,49.0,954,1029.0,81,721.821,218,20,3362,3230,1.37,568.0,531,613.982,A14020,1.1756386995058488
2022-04-26 03:00:00,12,GR1,0.223,1.274,0.022,0.036,0.239,0.002,0.0005,0.025,0.002,40.0,1140,1122.0,131,716.593,183,17,1923,2188,1.36,563.0,568,610.819,A10913,1.1731675013383671
2023-12-02 23:50:00,12,GR1,0.235,1.203,0.022,0.025,0.248,0.002,0.0008,0.026,0.004,63.0,888,990.0,48,712.683,89,18,1636,1503,1.35,591.0,516,602.915,A22588,1.1820621480639892
2022-04-26 06:50:00,12,GR1,0.225,1.267,0.018,0.019,0.221,0.002,0.0001,0.02,0.004,49.0,897,1138.0,85,705.488,298,21,3444,3241,1.36,551.0,567,610.877,A02951,1.154877332097951
2022-04-26 12:20:00,12,GR1,0.225,1.285,0.013,0.016,0.25,0.003,0.0013,0.023,0.005,58.0,881,1046.0,90,699.983,25,23,1914,2208,1.36,573.0,516,601.902,A59051,1.1629517762027703
2022-04-25 23:05:00,12,GR1,0.237,1.29,0.017,0.03,0.239,0.003,0.002,0.025,0.0064,52.0,1084,1063.0,121,686.925,92,28,1900,3480,1.35,587.0,512,589.739,A71409,1.1647949347084048
2022-04-29 15:00:00,12,GR1,0.23,1.34,0.024,0.027,0.24,0.002,0.0003,0.024,0.004,51.0,1145,1101.0,98,698.157,255,27,2923,2845,1.37,593.0,581,586.193,A01687,1.1910019396342162
2022-04-27 10:15:00,12,GR1,0.234,1.278,0.02,0.016,0.217,0.0025,0.0017,0.0187,0.0053,44.0,966,1076.0,56,724.367,97,20,2112,2734,1.37,535.0,555,609.955,A01213,1.1875744932003178
2023-01-21 03:30:00,12,GR1,0.225,1.197,0.018,0.019,0.234,0.002,0.0005,0.042,0.005,58.0,978,1010.0,19,735.137,234,17,3391,2572,1.38,609.0,534,607.538,A52741,1.2100263687209687
2023-01-17 10:00:00,12,GR1,0.245,1.37,0.018,0.028,0.24,0.003,0.002,0.028,0.0045,55.0,1151,1066.0,6,728.65,75,23,1939,2041,1.35,599.0,539,599.96,A37271,1.2144976331755448
2023-01-19 17:00:00,12,GR1,0.238,1.323,0.023,0.027,0.25,0.003,0.0002,0.027,0.007,55.0,898,1123.0,25,719.744,279,24,2603,1623,1.36,582.0,576,592.939,A27572,1.2138584238850878
2023-04-20 04:20:00,12,GR1,0.225,1.31,0.02,0.025,0.215,0.003,0.002,0.031,0.005,61.0,973,979.0,133,752.452,134,25,3051,3229,1.34,594.0,538,626.628,A16326,1.2007953682248478
2023-01-16 14:15:00,12,GR1,0.222,1.305,0.019,0.029,0.217,0.002,0.0001,0.024,0.005,51.0,1114,1103.0,94,704.318,107,20,2328,3140,1.37,569.0,562,589.862,A73412,1.1940386056399632
2023-01-16 12:20:00,12,GR1,0.224,1.293,0.012,0.018,0.234,0.003,0.002,0.025,0.005,50.0,1123,938.0,70,748.919,263,21,1750,2568,1.37,521.0,513,622.291,A21723,1.2034867931562563
2023-01-16 11:20:00,12,GR1,0.227,1.283,0.012,0.026,0.235,0.003,0.002,0.031,0.005,50.0,946,1082.0,21,709.476,94,25,2408,1695,1.37,634.0,557,598.598,A12279,1.1852294862328308
2023-01-16 10:45:00,12,GR1,0.227,1.283,0.012,0.026,0.235,0.003,0.002,0.031,0.005,50.0,1057,1129.0,107,730.162,58,27,3550,2402,1.37,537.0,550,592.637,A91227,1.232056047799918
2023-01-16 08:45:00,12,GR1,0.223,1.29,0.019,0.032,0.245,0.003,0.002,0.031,0.007,48.0,1078,951.0,6,727.545,279,19,2474,1884,1.37,511.0,501,595.045,A12727,1.2226722348729928
2023-01-16 10:15:00,12,GR1,0.223,1.305,0.017,0.024,0.237,0.003,0.0003,0.03,0.006,55.0,962,1044.0,10,714.689,256,23,3100,1685,1.37,632.0,541,595.589,A42712,1.1999701136186194
2023-01-16 12:50:00,12,GR1,0.243,1.359,0.015,0.033,0.248,0.003,0.002,0.028,0.005,52.0,1120,948.0,34,735.212,68,17,1806,1673,1.38,583.0,532,601.959,A17212,1.221365574731834
2023-01-16 06:15:00,12,GR1,0.235,1.311,0.013,0.028,0.233,0.002,0.001,0.026,0.007,55.0,965,906.0,111,721.916,142,20,2816,3302,1.37,646.0,509,589.717,A75211,1.2241736290457967
2023-01-16 04:50:00,12,GR1,0.241,1.287,0.015,0.034,0.245,0.003,0.001,0.031,0.004,52.0,1028,994.0,50,738.757,190,26,3442,1811,1.38,614.0,501,600.492,A12721,1.2302528593220226
2023-01-15 20:40:00,12,GR1,0.22,1.293,0.021,0.019,0.236,0.003,0.0003,0.026,0.008,52.0,978,1039.0,28,708.075,113,24,1629,2504,1.38,643.0,584,592.928,A92700,1.194200644934967
2023-01-16 02:45:00,12,GR1,0.238,1.287,0.018,0.032,0.238,0.003,0.0006,0.033,0.005,47.0,960,944.0,123,735.298,59,18,2215,1575,1.38,642.0,525,589.602,A70221,1.2471090667942104
2023-01-16 02:15:00,12,GR1,0.238,1.287,0.018,0.032,0.238,0.003,0.0006,0.033,0.005,47.0,1148,1058.0,76,730.623,205,21,2042,1546,1.38,603.0,537,607.867,A27012,1.2019454913657102
2023-01-16 05:45:00,12,GR1,0.241,1.287,0.015,0.034,0.245,0.003,0.001,0.031,0.004,52.0,1050,1049.0,28,711.045,160,20,2108,2511,1.37,524.0,588,590.362,A72121,1.204422032583398
2023-05-17 23:10:00,12,GR1,0.235,1.2,0.016,0.031,0.253,0.0025,0.0015,0.0261,0.0067,55.0,1119,1077.0,81,686.675,160,24,1976,2324,1.34,621.0,535,569.671,A42732,1.2053887243689776
2023-05-16 23:25:00,12,GR1,0.231,1.194,0.015,0.022,0.222,0.002,0.0012,0.0229,0.0102,50.0,1090,950.0,94,696.622,167,22,2176,1587,1.34,580.0,539,593.595,A73142,1.1735644673556884
2023-01-15 23:10:00,12,GR1,0.22,1.303,0.018,0.033,0.233,0.003,0.0003,0.033,0.007,41.0,1062,1097.0,66,729.825,212,19,1662,3480,1.38,574.0,527,611.649,A09762,1.1932088501738742
2023-01-18 06:25:00,12,GR1,0.22,1.329,0.02,0.029,0.267,0.003,0.0007,0.038,0.008,58.0,989,1014.0,31,714.9,178,27,3308,1878,1.36,645.0,507,594.521,A22673,1.2024806524916698
2023-01-20 00:05:00,12,GR1,0.221,1.29,0.021,0.031,0.246,0.003,0.002,0.038,0.0048,42.0,962,1112.0,118,706.855,206,22,3306,1482,1.37,623.0,536,593.222,A28732,1.1915522350823133
2023-04-19 02:50:00,12,GR1,0.224,1.285,0.019,0.032,0.246,0.003,0.0004,0.032,0.007,55.0,1092,1123.0,97,726.391,32,19,1637,1607,1.32,527.0,534,597.735,A33841,1.2152391946263812
2023-04-23 05:50:00,12,GR1,0.21,1.21,0.014,0.028,0.212,0.002,0.0001,0.034,0.003,56.0,1003,947.0,47,695.201,303,27,2218,2751,1.35,580.0,568,591.448,A58163,1.1754220151222086
2023-04-18 17:15:00,12,GR1,0.234,1.175,0.014,0.024,0.225,0.003,0.0005,0.025,0.001,52.0,1117,1051.0,96,702.397,149,26,1521,1778,1.34,609.0,527,573.008,A78381,1.2258066205009355
2023-04-18 23:25:00,12,GR1,0.234,1.175,0.014,0.024,0.225,0.003,0.0005,0.025,0.001,52.0,1042,897.0,91,728.839,29,27,1524,1833,1.32,545.0,556,604.983,A83718,1.2047264138000573
2023-04-24 08:25:00,12,GR1,0.221,1.17,0.018,0.027,0.223,0.0019,0.0013,0.0284,0.0071,50.0,1140,888.0,126,685.31,254,20,1987,3188,1.35,544.0,538,589.051,A32839,1.1634136942302107
2023-04-21 23:05:00,12,GR1,0.238,1.3,0.011,0.026,0.233,0.002,0.0006,0.032,0.004,60.0,1082,1049.0,128,732.436,91,24,2712,3341,1.37,532.0,500,606.37,A39156,1.2079027656381418
2023-04-19 18:15:00,12,GR1,0.234,1.288,0.016,0.025,0.251,0.003,0.0011,0.028,0.004,55.0,1008,916.0,131,742.367,301,19,3401,3364,1.33,517.0,569,633.184,A46931,1.1724348688532875
2023-04-24 07:55:00,12,GR1,0.227,1.161,0.018,0.019,0.229,0.0018,0.0011,0.0306,0.0055,70.0,1137,1097.0,80,688.612,129,24,3234,1563,1.35,542.0,529,586.605,A58332,1.1738938467963962
2023-04-24 07:25:00,12,GR1,0.227,1.161,0.018,0.019,0.229,0.0018,0.0011,0.0306,0.0055,70.0,897,974.0,66,717.862,12,20,2113,2149,1.35,591.0,532,617.224,A33285,1.163049395357277
2023-05-18 03:15:00,12,GR1,0.22,1.19,0.011,0.02,0.241,0.003,0.0006,0.03,0.012,55.0,931,951.0,85,713.464,68,28,1983,1908,1.35,649.0,591,607.332,A23544,1.1747512069181272
2023-04-19 02:10:00,12,GR1,0.224,1.285,0.019,0.032,0.246,0.003,0.0004,0.032,0.007,55.0,942,1099.0,16,705.616,225,27,2337,3006,1.32,559.0,548,601.764,A14338,1.172579283572962
2023-01-16 18:15:00,12,GR1,0.226,1.29,0.017,0.019,0.205,0.002,0.0005,0.027,0.007,53.0,895,1116.0,71,719.683,77,19,2397,2920,1.39,525.0,511,610.213,A12427,1.1793963747085034
2023-01-15 22:15:00,12,GR1,0.242,1.325,0.018,0.033,0.228,0.003,0.0002,0.032,0.005,42.0,970,931.0,47,727.361,189,24,2009,2445,1.38,619.0,514,588.902,A07782,1.2351138219941518
2023-01-17 05:40:00,12,GR1,0.224,1.338,0.016,0.022,0.248,0.006,0.0009,0.024,0.007,54.0,1035,954.0,77,731.735,164,23,1928,2569,1.36,523.0,593,614.198,A13726,1.1913666276998622
2023-01-17 11:10:00,12,GR1,0.231,1.331,0.018,0.028,0.216,0.003,0.002,0.036,0.0046,52.0,909,1029.0,110,746.25,228,19,3262,2104,1.35,593.0,580,619.812,A41727,1.2039941143443496
2023-01-17 11:40:00,12,GR1,0.231,1.331,0.018,0.028,0.216,0.003,0.002,0.036,0.0046,52.0,1001,1068.0,84,744.485,166,17,3533,2515,1.36,551.0,505,615.853,A24177,1.2088680253242252
2023-01-17 06:55:00,12,GR1,0.227,1.323,0.016,0.029,0.234,0.003,0.002,0.027,0.006,50.0,1113,969.0,59,727.365,155,26,1943,1911,1.36,531.0,502,602.248,A27612,1.2077499634701983
2023-01-17 07:55:00,12,GR1,0.226,1.353,0.015,0.026,0.215,0.003,0.0004,0.029,0.006,67.0,943,1062.0,0,734.182,266,19,2662,1852,1.36,587.0,538,608.603,A61217,1.2063397650028016
2023-01-17 03:25:00,12,GR1,0.224,1.309,0.013,0.024,0.235,0.003,0.0002,0.027,0.005,58.0,997,1070.0,57,734.867,176,18,3511,2933,1.36,523.0,500,606.057,A71260,1.2125377645996993
2023-01-17 02:10:00,12,GR1,0.224,1.309,0.013,0.024,0.235,0.003,0.0002,0.027,0.005,58.0,1132,1030.0,69,744.114,219,17,3057,1809,1.37,623.0,569,626.763,A20716,1.1872334518789398
2023-01-17 15:45:00,12,GR1,0.221,1.302,0.012,0.028,0.237,0.003,0.0001,0.03,0.01,47.0,1045,1000.0,12,733.833,78,18,2600,3252,1.37,593.0,556,609.663,A71382,1.20366989631977
2023-01-16 23:40:00,12,GR1,0.229,1.404,0.019,0.025,0.295,0.002,0.0015,0.025,0.005,57.0,1141,1134.0,48,728.842,64,26,2449,2596,1.37,555.0,544,615.368,A52715,1.1844002288061777
2023-01-16 23:10:00,12,GR1,0.247,1.333,0.022,0.03,0.228,0.002,0.0001,0.028,0.006,59.0,1101,914.0,64,759.958,84,25,1526,1660,1.38,548.0,575,628.924,A17524,1.2083463184740924
2023-01-16 21:10:00,12,GR1,0.23,1.377,0.02,0.036,0.238,0.002,0.0005,0.034,0.006,40.0,939,996.0,62,727.26,72,18,1506,2075,1.38,504.0,592,608.205,A27521,1.1957481441290354
2023-01-18 05:50:00,12,GR1,0.22,1.329,0.02,0.029,0.267,0.003,0.0007,0.038,0.008,58.0,1117,1025.0,74,703.831,296,24,2402,2781,1.36,528.0,553,590.015,A62273,1.192903570248214
2023-01-18 07:25:00,12,GR1,0.222,1.3,0.021,0.022,0.22,0.003,0.0013,0.026,0.006,58.0,932,1006.0,130,739.6,140,19,2792,2875,1.36,606.0,539,615.619,A32072,1.2013924196621613
2023-01-15 20:10:00,12,GR1,0.22,1.293,0.021,0.019,0.236,0.003,0.0003,0.026,0.008,52.0,1005,1099.0,25,741.084,150,17,1540,2208,1.38,506.0,545,608.193,A20097,1.2185013638762694
2023-01-18 04:30:00,12,GR1,0.22,1.306,0.015,0.028,0.243,0.003,0.0014,0.032,0.006,56.0,989,1102.0,75,731.959,74,19,1587,2111,1.36,573.0,591,609.263,A27229,1.201384295452046
2023-01-18 02:30:00,12,GR1,0.22,1.307,0.018,0.024,0.239,0.003,0.0001,0.03,0.005,51.0,1008,1101.0,20,709.969,73,23,1759,2168,1.36,562.0,592,594.166,A23722,1.1949000784292605
2023-01-18 01:15:00,12,GR1,0.221,1.342,0.017,0.027,0.247,0.004,0.0009,0.028,0.005,52.0,943,929.0,12,732.105,230,25,2049,2539,1.36,560.0,561,603.132,A27202,1.2138387616641135
2023-01-17 23:40:00,12,GR1,0.222,1.327,0.019,0.027,0.245,0.002,0.0006,0.026,0.005,53.0,1090,1010.0,121,708.486,195,21,1522,2084,1.36,586.0,576,604.255,A21277,1.172495055895276
2023-01-17 23:10:00,12,GR1,0.222,1.327,0.019,0.027,0.245,0.002,0.0006,0.026,0.005,53.0,1113,960.0,50,706.974,151,28,3341,1818,1.36,569.0,561,606.846,A22177,1.1649973798953936
2023-01-17 22:10:00,12,GR1,0.235,1.331,0.022,0.031,0.206,0.002,0.0001,0.028,0.004,65.0,976,1043.0,92,719.78,259,22,2823,2034,1.36,642.0,503,599.997,A60272,1.199639331529991
2023-01-17 21:40:00,12,GR1,0.235,1.331,0.022,0.031,0.206,0.002,0.0001,0.028,0.004,65.0,927,1039.0,49,743.238,187,19,1767,3117,1.36,595.0,512,622.781,A07226,1.1934179109510408
2023-01-17 21:10:00,12,GR1,0.232,1.299,0.014,0.022,0.217,0.003,0.0006,0.028,0.007,61.0,1044,1068.0,16,727.034,284,23,2890,1897,1.36,566.0,551,603.161,A22027,1.2053730264390436
2023-01-17 20:10:00,12,GR1,0.224,1.29,0.02,0.029,0.235,0.002,0.0002,0.027,0.009,51.0,959,947.0,45,736.018,150,19,2597,1832,1.37,638.0,519,611.425,A19207,1.203774788404138
2023-01-16 20:35:00,12,GR1,0.24,1.33,0.018,0.026,0.21,0.003,0.0004,0.023,0.006,55.0,1141,967.0,88,735.589,62,25,3279,2270,1.38,620.0,592,605.61,A12477,1.2146249236307196
